transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers,weekday
2023-09-22,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3817,26,Friday
2023-09-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4292,55,Saturday
2023-09-23,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4811,54,Saturday
2023-09-23,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),852,10,Saturday
2023-09-23,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),781,10,Saturday
2023-09-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4818,220,Saturday
2023-09-23,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5233,168,Saturday
2023-09-23,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2563,8,Saturday
2023-09-23,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2481,16,Saturday
2023-09-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),3288,37,Sunday
2023-09-24,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),3954,48,Sunday
2023-09-24,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),670,8,Sunday
2023-09-24,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),650,5,Sunday
2023-09-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4022,172,Sunday
2023-09-24,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),4634,161,Sunday
2023-09-24,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2180,4,Sunday
2023-09-24,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),1975,15,Sunday
2023-09-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4525,53,Monday
2023-09-25,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),6601,105,Monday
2023-09-25,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1127,18,Monday
2023-09-25,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1370,30,Monday
2023-09-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5390,287,Monday
2023-09-25,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),7890,342,Monday
2023-09-25,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3530,17,Monday
2023-09-25,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2691,27,Monday
2023-09-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6959,93,Tuesday
2023-09-26,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9836,153,Tuesday
2023-09-26,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1724,19,Tuesday
2023-09-26,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2491,40,Tuesday
2023-09-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7305,330,Tuesday
2023-09-26,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10983,432,Tuesday
2023-09-26,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5448,31,Tuesday
2023-09-26,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3936,28,Tuesday
2023-09-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7152,85,Wednesday
2023-09-27,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10273,151,Wednesday
2023-09-27,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1788,15,Wednesday
2023-09-27,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2481,27,Wednesday
2023-09-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7615,340,Wednesday
2023-09-27,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11409,442,Wednesday
2023-09-27,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5771,24,Wednesday
2023-09-27,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4095,27,Wednesday
2023-09-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7393,104,Thursday
2023-09-28,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10354,144,Thursday
2023-09-28,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1861,16,Thursday
2023-09-28,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2523,54,Thursday
2023-09-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7697,287,Thursday
2023-09-28,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11229,452,Thursday
2023-09-28,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5682,32,Thursday
2023-09-28,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4203,23,Thursday
2023-09-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),5724,87,Friday
2023-09-29,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),8384,116,Friday
2023-09-29,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1411,22,Friday
2023-09-29,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2120,31,Friday
2023-09-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),6685,301,Friday
2023-09-29,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),9871,380,Friday
2023-09-29,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3297,70,Friday
2023-09-29,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2024,57,Friday
2023-09-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4972,62,Saturday
2023-09-30,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),5481,82,Saturday
2023-09-30,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),920,7,Saturday
2023-09-30,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),741,13,Saturday
2023-09-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5574,191,Saturday
2023-09-30,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5787,220,Saturday
2023-09-30,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3191,9,Saturday
2023-09-30,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2881,24,Saturday
2023-10-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4165,50,Sunday
2023-10-01,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4641,50,Sunday
2023-10-01,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),792,9,Sunday
2023-10-01,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),738,7,Sunday
2023-10-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4761,197,Sunday
2023-10-01,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5295,193,Sunday
2023-10-01,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2794,12,Sunday
2023-10-01,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2401,22,Sunday
2023-10-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6893,59,Monday
2023-10-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9736,144,Monday
2023-10-02,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1661,20,Monday
2023-10-02,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2265,37,Monday
2023-10-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),6813,292,Monday
2023-10-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10714,463,Monday
2023-10-02,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5327,31,Monday
2023-10-02,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3798,22,Monday
2023-10-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7451,90,Tuesday
2023-10-03,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10474,126,Tuesday
2023-10-03,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1740,15,Tuesday
2023-10-03,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2580,43,Tuesday
2023-10-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7596,346,Tuesday
2023-10-03,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11456,476,Tuesday
2023-10-03,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5717,20,Tuesday
2023-10-03,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4102,23,Tuesday
2023-10-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7562,101,Wednesday
2023-10-04,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10428,152,Wednesday
2023-10-04,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1791,22,Wednesday
2023-10-04,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2499,42,Wednesday
2023-10-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7568,293,Wednesday
2023-10-04,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11420,446,Wednesday
2023-10-04,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5836,25,Wednesday
2023-10-04,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4124,29,Wednesday
2023-10-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7544,84,Thursday
2023-10-05,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10336,146,Thursday
2023-10-05,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1887,22,Thursday
2023-10-05,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2606,50,Thursday
2023-10-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7944,305,Thursday
2023-10-05,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11467,452,Thursday
2023-10-05,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5730,27,Thursday
2023-10-05,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4165,23,Thursday
2023-10-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6662,85,Friday
2023-10-06,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9144,136,Friday
2023-10-06,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1611,27,Friday
2023-10-06,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2317,41,Friday
2023-10-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7405,325,Friday
2023-10-06,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10547,387,Friday
2023-10-06,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5207,22,Friday
2023-10-06,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3796,20,Friday
2023-10-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4720,63,Saturday
2023-10-07,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),5139,83,Saturday
2023-10-07,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),989,14,Saturday
2023-10-07,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),823,13,Saturday
2023-10-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5466,198,Saturday
2023-10-07,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5625,208,Saturday
2023-10-07,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2791,8,Saturday
2023-10-07,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2727,11,Saturday
2023-10-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),3836,36,Sunday
2023-10-08,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4714,59,Sunday
2023-10-08,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),744,4,Sunday
2023-10-08,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),819,8,Sunday
2023-10-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4836,221,Sunday
2023-10-08,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5517,185,Sunday
2023-10-08,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2576,13,Sunday
2023-10-08,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2186,21,Sunday
2023-10-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4641,55,Monday
2023-10-09,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),6198,90,Monday
2023-10-09,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1133,16,Monday
2023-10-09,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),1307,21,Monday
2023-10-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5490,263,Monday
2023-10-09,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),7588,305,Monday
2023-10-09,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),3390,18,Monday
2023-10-09,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2525,10,Monday
2023-10-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6895,79,Tuesday
2023-10-10,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9899,121,Tuesday
2023-10-10,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1752,26,Tuesday
2023-10-10,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2389,33,Tuesday
2023-10-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7437,320,Tuesday
2023-10-10,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11196,468,Tuesday
2023-10-10,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5590,31,Tuesday
2023-10-10,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3944,16,Tuesday
2023-10-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7319,83,Wednesday
2023-10-11,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10210,142,Wednesday
2023-10-11,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1823,17,Wednesday
2023-10-11,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2523,53,Wednesday
2023-10-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7712,319,Wednesday
2023-10-11,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11459,446,Wednesday
2023-10-11,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5617,33,Wednesday
2023-10-11,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3996,16,Wednesday
2023-10-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7592,85,Thursday
2023-10-12,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10502,157,Thursday
2023-10-12,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1922,23,Thursday
2023-10-12,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2573,49,Thursday
2023-10-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7793,298,Thursday
2023-10-12,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11219,444,Thursday
2023-10-12,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5836,33,Thursday
2023-10-12,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4255,40,Thursday
2023-10-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6456,84,Friday
2023-10-13,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9359,145,Friday
2023-10-13,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1584,22,Friday
2023-10-13,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2138,39,Friday
2023-10-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7594,311,Friday
2023-10-13,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10634,422,Friday
2023-10-13,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5152,30,Friday
2023-10-13,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3696,24,Friday
2023-10-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4760,62,Saturday
2023-10-14,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),5275,76,Saturday
2023-10-14,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),984,9,Saturday
2023-10-14,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),918,6,Saturday
2023-10-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),5178,234,Saturday
2023-10-14,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5322,165,Saturday
2023-10-14,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2728,5,Saturday
2023-10-14,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2760,19,Saturday
2023-10-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),4210,70,Sunday
2023-10-15,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),4789,72,Sunday
2023-10-15,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),864,11,Sunday
2023-10-15,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),792,3,Sunday
2023-10-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),4743,183,Sunday
2023-10-15,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),5239,178,Sunday
2023-10-15,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),2583,7,Sunday
2023-10-15,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),2423,12,Sunday
2023-10-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),6535,80,Monday
2023-10-16,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),9491,149,Monday
2023-10-16,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1647,17,Monday
2023-10-16,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2326,45,Monday
2023-10-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),6875,330,Monday
2023-10-16,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),10697,416,Monday
2023-10-16,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5600,28,Monday
2023-10-16,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),3858,23,Monday
2023-10-17,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7365,89,Tuesday
2023-10-17,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10556,160,Tuesday
2023-10-17,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1881,21,Tuesday
2023-10-17,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2559,37,Tuesday
2023-10-17,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95234680175781 40.81110763549805),7667,338,Tuesday
2023-10-17,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),11414,386,Tuesday
2023-10-17,305,137 St-City College (1),Manhattan,POINT (-73.953674 40.822006),5824,38,Tuesday
2023-10-17,305,137 St-City College (1),Manhattan,POINT (-73.95367431640625 40.82200622558594),4418,27,Tuesday
2023-10-18,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.9442138671875 40.82478332519531),7373,76,Wednesday
2023-10-18,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),10785,158,Wednesday
2023-10-18,152,"135 St (C,B)",Manhattan,POINT (-73.94764709472656 40.817893981933594),1827,27,Wednesday
