transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,ridership
2023Q2,65,79 St (D),Brooklyn,40.613501,-74.00061,329216
2023Q2,66,18 Av (D),Brooklyn,40.607954,-74.001736,347650
2023Q2,67,20 Av (D),Brooklyn,40.604556,-73.998168,291319
2023Q2,68,Bay Pkwy (D),Brooklyn,40.601875,-73.993728,446127
2023Q2,69,25 Av (D),Brooklyn,40.597704,-73.986829,248213
2023Q2,70,Bay 50 St (D),Brooklyn,40.588841,-73.983765,152978
2023Q2,71,8 Av (N),Brooklyn,40.635064,-74.011719,650272
2023Q2,72,Fort Hamilton Pkwy (N),Brooklyn,40.631386,-74.005351,383770
2023Q2,74,18 Av (N),Brooklyn,40.620671,-73.990414,292272
2023Q2,75,20 Av (N),Brooklyn,40.61741,-73.985026,233799
2023Q2,76,Bay Pkwy (N),Brooklyn,40.611815,-73.981848,409837
2023Q2,77,Kings Hwy (N),Brooklyn,40.603923,-73.980353,318642
2023Q2,78,Avenue U (N),Brooklyn,40.597473,-73.979137,225838
2023Q2,79,86 St (N),Brooklyn,40.592721,-73.97823,145333
2023Q2,8,"5 Av/59 St (N,R,W)",Manhattan,40.764811,-73.973347,901775
2023Q2,80,"121 St (J,Z)",Queens,40.700492,-73.828294,128614
2023Q2,81,111 St (J),Queens,40.697418,-73.836345,119949
2023Q2,82,"104 St (J,Z)",Queens,40.695178,-73.84433,154450
2023Q2,83,"Woodhaven Blvd (J,Z)",Queens,40.693879,-73.851576,135222
2023Q2,84,85 St-Forest Pkwy (J),Queens,40.692435,-73.86001,225813
2023Q2,85,"75 St-Elderts Ln (J,Z)",Queens,40.691324,-73.867139,97092
2023Q2,86,Cypress Hills (J),Brooklyn,40.689941,-73.87255,74336
2023Q2,87,"Crescent St (J,Z)",Brooklyn,40.683194,-73.873785,206408
2023Q2,88,"Norwood Av (J,Z)",Brooklyn,40.68141,-73.880039,114672
2023Q2,89,Cleveland St (J),Brooklyn,40.679947,-73.884639,119217
2023Q2,9,"57 St-7 Av (N,Q,R,W)",Manhattan,40.764664,-73.980658,1957537
2023Q2,90,"Van Siclen Av (J,Z)",Brooklyn,40.678024,-73.891688,133164
2023Q2,91,Alabama Av (J),Brooklyn,40.676992,-73.898654,98816
2023Q2,93,"Chauncey St (J,Z)",Brooklyn,40.682893,-73.910456,159601
2023Q2,94,Halsey St (J),Brooklyn,40.68637,-73.916559,331095
2023Q2,95,"Gates Av (J,Z)",Brooklyn,40.68963,-73.92227,380258
2023Q2,96,Kosciuszko St (J),Brooklyn,40.693342,-73.928814,318137
2023Q2,97,"Myrtle Av (M,J,Z)",Brooklyn,40.697207,-73.935657,691942
2023Q2,98,"Flushing Av (M,J)",Brooklyn,40.70026,-73.941126,416267
2023Q2,99,"Lorimer St (M,J)",Brooklyn,40.703869,-73.947408,228588
2023Q2,TRAM1,RI Tramway (Manhattan),Manhattan,40.761338,-73.964155,382464
2023Q2,TRAM2,RI Tramway (Roosevelt),Manhattan,40.75734,-73.954114,328596
2023Q3,1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.912034,762305
2023Q3,10,"49 St (N,R,W)",Manhattan,40.759901,-73.984139,1327647
2023Q3,100,"Hewes St (M,J)",Brooklyn,40.70687,-73.953431,147636
2023Q3,101,"Marcy Av (M,J,Z)",Brooklyn,40.708359,-73.957757,693257
2023Q3,103,"Bowery (J,Z)",Manhattan,40.72028,-73.993915,235062
2023Q3,107,"Broad St (J,Z)",Manhattan,40.706476,-74.011056,318560
2023Q3,108,Middle Village-Metropolitan Av (M),Queens,40.711396,-73.889601,191538
2023Q3,109,Fresh Pond Rd (M),Queens,40.706186,-73.895877,285363
2023Q3,110,Forest Av (M),Queens,40.704423,-73.903077,216015
2023Q3,111,Seneca Av (M),Queens,40.702762,-73.90774,139978
2023Q3,113,Knickerbocker Av (M),Brooklyn,40.698664,-73.919711,193609
2023Q3,114,Central Av (M),Brooklyn,40.697857,-73.927397,189578
2023Q3,118,3 Av (L),Manhattan,40.732849,-73.986122,380135
2023Q3,119,1 Av (L),Manhattan,40.730953,-73.981628,1389794
2023Q3,120,Bedford Av (L),Brooklyn,40.717304,-73.956872,2083430
2023Q3,122,Graham Av (L),Brooklyn,40.714565,-73.944053,522396
2023Q3,123,Grand St (L),Brooklyn,40.711926,-73.94067,364305
2023Q3,124,Montrose Av (L),Brooklyn,40.707739,-73.93985,411507
2023Q3,125,Morgan Av (L),Brooklyn,40.706152,-73.933147,435770
2023Q3,126,Jefferson St (L),Brooklyn,40.706607,-73.922913,523471
2023Q3,127,DeKalb Av (L),Brooklyn,40.703811,-73.918425,668817
2023Q3,129,Halsey St (L),Queens,40.695602,-73.904084,392512
2023Q3,13,"28 St (R,W)",Manhattan,40.745494,-73.988691,661372
2023Q3,130,Wilson Av (L),Brooklyn,40.688764,-73.904046,212807
2023Q3,131,Bushwick Av-Aberdeen St (L),Brooklyn,40.682829,-73.905249,126722
2023Q3,133,Atlantic Av (L),Brooklyn,40.675345,-73.903097,82827
2023Q3,134,Sutter Av (L),Brooklyn,40.669367,-73.901975,105626
2023Q3,135,Livonia Av (L),Brooklyn,40.664038,-73.900571,124021
2023Q3,136,New Lots Av (L),Brooklyn,40.658733,-73.899232,157715
2023Q3,137,East 105 St (L),Brooklyn,40.650573,-73.899485,138186
2023Q3,138,Canarsie-Rockaway Pkwy (L),Brooklyn,40.646654,-73.90185,159057
2023Q3,14,"23 St (R,W)",Manhattan,40.741303,-73.989344,1014753
2023Q3,141,Park Pl (S),Brooklyn,40.674772,-73.957624,86688
2023Q3,143,Inwood-207 St (A),Manhattan,40.868072,-73.919899,464746
2023Q3,144,Dyckman St (A),Manhattan,40.865491,-73.927271,342194
2023Q3,145,190 St (A),Manhattan,40.859022,-73.93418,252881
2023Q3,146,181 St (A),Manhattan,40.851695,-73.937969,405893
2023Q3,147,175 St (A),Manhattan,40.847391,-73.939704,573356
2023Q3,149,163 St-Amsterdam Av (C),Manhattan,40.836013,-73.939892,206869
2023Q3,150,155 St (C),Manhattan,40.830518,-73.941514,135696
2023Q3,151,"145 St (A,C,B,D)",Manhattan,40.824783,-73.944216,2299680
2023Q3,152,"135 St (C,B)",Manhattan,40.817894,-73.947649,267206
2023Q3,153,"125 St (A,C,B,D)",Manhattan,40.811109,-73.952343,1355789
2023Q3,154,"116 St (C,B)",Manhattan,40.805085,-73.954882,354132
2023Q3,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,40.800603,-73.958161,418964
2023Q3,156,"103 St (C,B)",Manhattan,40.796092,-73.961454,259942
2023Q3,157,"96 St (C,B)",Manhattan,40.791642,-73.964696,524848
2023Q3,158,"86 St (C,B)",Manhattan,40.785868,-73.968916,597394
2023Q3,159,"81 St-Museum of Natural History (C,B)",Manhattan,40.781433,-73.972143,935123
2023Q3,16,"8 St-NYU (R,W)",Manhattan,40.730328,-73.992629,874422
2023Q3,160,"72 St (C,B)",Manhattan,40.775594,-73.97641,600612
2023Q3,162,"50 St (C,E)",Manhattan,40.762456,-73.985984,1195428
2023Q3,164,"34 St-Penn Station (A,C,E)",Manhattan,40.752287,-73.993391,4366520
2023Q3,165,"23 St (C,E)",Manhattan,40.745906,-73.998041,1043655
2023Q3,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,40.732338,-74.000495,4860562
2023Q3,168,"Spring St (C,E)",Manhattan,40.726227,-74.003739,719918
2023Q3,169,"Canal St (A,C,E)",Manhattan,40.720824,-74.005229,992560
2023Q3,17,"Prince St (R,W)",Manhattan,40.724329,-73.997702,789096
2023Q3,173,"High St (A,C)",Brooklyn,40.699337,-73.990531,558287
2023Q3,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,40.688484,-73.985001,695714
2023Q3,176,Lafayette Av (C),Brooklyn,40.686113,-73.973946,306452
2023Q3,177,Clinton-Washington Avs (C),Brooklyn,40.683263,-73.965838,382772
2023Q3,179,"Nostrand Av (A,C)",Brooklyn,40.680438,-73.950426,961746
2023Q3,180,Kingston-Throop Avs (C),Brooklyn,40.679921,-73.940858,356268
2023Q3,181,"Utica Av (A,C)",Brooklyn,40.679364,-73.930729,718710
2023Q3,182,Ralph Av (C),Brooklyn,40.678822,-73.920786,262896
2023Q3,183,Rockaway Av (C),Brooklyn,40.67834,-73.911946,255681
2023Q3,185,Liberty Av (C),Brooklyn,40.674542,-73.896548,114731
2023Q3,186,Van Siclen Av (C),Brooklyn,40.67271,-73.890358,126094
2023Q3,187,Shepherd Av (C),Brooklyn,40.67413,-73.88075,136008
2023Q3,188,"Euclid Av (A,C)",Brooklyn,40.675377,-73.872106,536859
2023Q3,189,Grant Av (A),Brooklyn,40.677044,-73.86505,284746
2023Q3,190,80 St (A),Queens,40.679371,-73.858992,218442
2023Q3,191,88 St (A),Queens,40.679843,-73.85147,141351
2023Q3,192,Rockaway Blvd (A),Queens,40.680429,-73.843853,371424
2023Q3,193,104 St (A),Queens,40.681711,-73.837683,86229
2023Q3,194,111 St (A),Queens,40.684331,-73.832163,112910
2023Q3,195,Ozone Park-Lefferts Blvd (A),Queens,40.685951,-73.825798,331373
2023Q3,196,Aqueduct Racetrack (A),Queens,40.672097,-73.835919,55903
2023Q3,197,Aqueduct-N Conduit Av (A),Queens,40.668234,-73.834058,43916
2023Q3,198,Howard Beach-JFK Airport (A),Queens,40.660476,-73.830301,171724
2023Q3,199,"Broad Channel (A,S)",Queens,40.608382,-73.815925,14273
2023Q3,2,"Astoria Blvd (N,W)",Queens,40.770258,-73.917843,564060
2023Q3,20,"City Hall (R,W)",Manhattan,40.713282,-74.006978,295114
2023Q3,200,"Beach 90 St (A,S)",Queens,40.588034,-73.813641,66596
2023Q3,201,"Beach 98 St (A,S)",Queens,40.585307,-73.820558,33872
2023Q3,202,"Beach 105 St (A,S)",Queens,40.583209,-73.827559,27668
2023Q3,203,"Rockaway Park-Beach 116 St (A,S)",Queens,40.580903,-73.835592,51715
2023Q3,204,Beach 67 St (A),Queens,40.590927,-73.796924,136074
2023Q3,205,Beach 60 St (A),Queens,40.592374,-73.788522,87456
2023Q3,206,Beach 44 St (A),Queens,40.592943,-73.776013,35654
2023Q3,207,Beach 36 St (A),Queens,40.595398,-73.768175,41737
2023Q3,208,Beach 25 St (A),Queens,40.600066,-73.761353,75193
2023Q3,209,Far Rockaway-Mott Av (A),Queens,40.603995,-73.755405,206629
2023Q3,210,Norwood-205 St (D),Bronx,40.874811,-73.878855,199076
2023Q3,211,"Bedford Park Blvd (B,D)",Bronx,40.873244,-73.887138,317935
2023Q3,212,"Kingsbridge Rd (B,D)",Bronx,40.866978,-73.893509,257829
2023Q3,213,"Fordham Rd (B,D)",Bronx,40.861296,-73.897749,443319
2023Q3,214,"182-183 Sts (B,D)",Bronx,40.856093,-73.900741,179929
2023Q3,215,"Tremont Av (B,D)",Bronx,40.85041,-73.905227,262644
2023Q3,216,"174-175 Sts (B,D)",Bronx,40.8459,-73.910136,167438
2023Q3,217,"170 St (B,D)",Bronx,40.839306,-73.9134,217538
2023Q3,218,"167 St (B,D)",Bronx,40.833771,-73.91844,328894
2023Q3,22,"Rector St (R,W)",Manhattan,40.70722,-74.013342,287507
2023Q3,220,"155 St (B,D)",Manhattan,40.830135,-73.938209,139699
2023Q3,221,21 St-Queensbridge (F),Queens,40.754203,-73.942836,357611
2023Q3,222,Roosevelt Island (F),Manhattan,40.759145,-73.95326,400394
2023Q3,223,"Lexington Av/63 St (F,Q)",Manhattan,40.764629,-73.966113,895353
2023Q3,224,57 St (F),Manhattan,40.763972,-73.97745,613147
2023Q3,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,40.758663,-73.981329,2655670
2023Q3,228,"23 St (F,M)",Manhattan,40.742878,-73.992821,1304704
2023Q3,231,"Grand St (B,D)",Manhattan,40.718267,-73.993753,1378930
2023Q3,232,2 Av (F),Manhattan,40.723402,-73.989938,1037866
2023Q3,234,East Broadway (F),Manhattan,40.713715,-73.990173,940439
2023Q3,235,York St (F),Brooklyn,40.701397,-73.986751,883060
2023Q3,236,"Bergen St (F,G)",Brooklyn,40.686145,-73.990862,630486
2023Q3,237,"Carroll St (F,G)",Brooklyn,40.680303,-73.995048,603013
2023Q3,238,"Smith-9 Sts (F,G)",Brooklyn,40.67358,-73.995959,231183
2023Q3,240,"7 Av (F,G)",Brooklyn,40.666271,-73.980305,616737
2023Q3,241,"15 St-Prospect Park (F,G)",Brooklyn,40.660365,-73.979493,337595
2023Q3,242,"Fort Hamilton Pkwy (F,G)",Brooklyn,40.650782,-73.975776,311606
2023Q3,243,"Church Av (F,G)",Brooklyn,40.644041,-73.979678,519417
2023Q3,244,Ditmas Av (F),Brooklyn,40.636119,-73.978172,191442
2023Q3,245,18 Av (F),Brooklyn,40.629755,-73.976971,160904
2023Q3,246,Avenue I (F),Brooklyn,40.625322,-73.976127,82275
2023Q3,247,Bay Pkwy (F),Brooklyn,40.620769,-73.975264,64955
2023Q3,248,Avenue N (F),Brooklyn,40.61514,-73.974197,133994
2023Q3,249,Avenue P (F),Brooklyn,40.608944,-73.973022,124851
2023Q3,250,Kings Hwy (F),Brooklyn,40.603217,-73.972361,159291
2023Q3,251,Avenue U (F),Brooklyn,40.596063,-73.973357,88989
2023Q3,252,Avenue X (F),Brooklyn,40.58962,-73.97425,119245
2023Q3,253,Neptune Av (F),Brooklyn,40.581011,-73.974574,74484
2023Q3,254,Jamaica-179 St (F),Queens,40.712646,-73.783817,1005382
2023Q3,255,169 St (F),Queens,40.71047,-73.793604,383795
2023Q3,256,Parsons Blvd (F),Queens,40.707564,-73.803326,420679
2023Q3,257,Sutphin Blvd (F),Queens,40.70546,-73.810708,200986
2023Q3,258,"Briarwood (E,F)",Queens,40.709179,-73.820574,254859
2023Q3,259,"Kew Gardens-Union Tpke (E,F)",Queens,40.714441,-73.831008,1289972
2023Q3,26,"DeKalb Av (B,Q,R)",Brooklyn,40.690635,-73.981824,1018415
2023Q3,260,"75 Av (E,F)",Queens,40.718331,-73.837324,156068
2023Q3,261,"Forest Hills-71 Av (E,F,M,R)",Queens,40.721691,-73.844521,1422815
2023Q3,262,"67 Av (M,R)",Queens,40.726523,-73.852719,403689
2023Q3,263,"63 Dr-Rego Park (M,R)",Queens,40.729846,-73.861604,755419
2023Q3,264,"Woodhaven Blvd (M,R)",Queens,40.733106,-73.869229,1053833
2023Q3,265,"Grand Av-Newtown (M,R)",Queens,40.737015,-73.877223,950569
2023Q3,266,"Elmhurst Av (M,R)",Queens,40.742454,-73.882017,673446
2023Q3,268,"65 St (M,R)",Queens,40.749669,-73.898453,176562
2023Q3,269,"Northern Blvd (M,R)",Queens,40.752885,-73.906006,344238
2023Q3,270,"46 St (M,R)",Queens,40.756312,-73.913333,406658
2023Q3,271,"Steinway St (M,R)",Queens,40.756879,-73.92074,673062
2023Q3,272,"36 St (M,R)",Queens,40.752039,-73.928781,202264
2023Q3,273,"Queens Plaza (E,M,R)",Queens,40.748973,-73.937243,953169
2023Q3,276,"5 Av/53 St (E,M)",Manhattan,40.760167,-73.975224,1153353
2023Q3,277,"7 Av (E,B,D)",Manhattan,40.762862,-73.981637,1012167
2023Q3,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,40.702147,-73.801109,1388337
2023Q3,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,40.700486,-73.807969,1483080
2023Q3,28,Union St (R),Brooklyn,40.677316,-73.98311,385538
2023Q3,280,Jamaica-Van Wyck (E),Queens,40.702566,-73.816859,239336
2023Q3,282,21 St (G),Queens,40.744065,-73.949724,118266
2023Q3,283,Greenpoint Av (G),Brooklyn,40.731352,-73.954449,613383
2023Q3,284,Nassau Av (G),Brooklyn,40.724635,-73.951277,567677
2023Q3,286,Broadway (G),Brooklyn,40.706092,-73.950308,270077
2023Q3,287,Flushing Av (G),Brooklyn,40.700377,-73.950234,171751
2023Q3,288,Myrtle-Willoughby Avs (G),Brooklyn,40.694568,-73.949046,306629
2023Q3,289,Bedford-Nostrand Avs (G),Brooklyn,40.689627,-73.953522,479460
2023Q3,290,Classon Av (G),Brooklyn,40.688873,-73.96007,321629
2023Q3,291,Clinton-Washington Avs (G),Brooklyn,40.688089,-73.966839,298776
2023Q3,292,Fulton St (G),Brooklyn,40.687119,-73.975375,347653
2023Q3,293,Van Cortlandt Park-242 St (1),Bronx,40.889248,-73.898583,347629
2023Q3,294,238 St (1),Bronx,40.884667,-73.90087,221979
2023Q3,295,231 St (1),Bronx,40.878856,-73.904834,427249
2023Q3,296,Marble Hill-225 St (1),Manhattan,40.874561,-73.909831,237143
2023Q3,297,215 St (1),Manhattan,40.869444,-73.915279,107606
2023Q3,298,207 St (1),Manhattan,40.864621,-73.918822,305084
2023Q3,299,Dyckman St (1),Manhattan,40.860531,-73.925536,331089
2023Q3,3,"30 Av (N,W)",Queens,40.766779,-73.921479,706826
2023Q3,30,Prospect Av (R),Brooklyn,40.665414,-73.992872,297239
2023Q3,300,191 St (1),Manhattan,40.855225,-73.929412,377962
2023Q3,301,181 St (1),Manhattan,40.849505,-73.933596,540233
2023Q3,303,157 St (1),Manhattan,40.834041,-73.94489,499664
2023Q3,304,145 St (1),Manhattan,40.826551,-73.95036,455821
2023Q3,305,137 St-City College (1),Manhattan,40.822008,-73.953676,668898
2023Q3,306,125 St (1),Manhattan,40.815581,-73.958372,471476
2023Q3,307,116 St-Columbia University (1),Manhattan,40.807722,-73.96411,798872
2023Q3,308,Cathedral Pkwy (110 St) (1),Manhattan,40.803967,-73.966847,665226
2023Q3,309,103 St (1),Manhattan,40.799446,-73.968379,680575
2023Q3,31,25 St (R),Brooklyn,40.660397,-73.998091,192538
2023Q3,310,"96 St (1,2,3)",Manhattan,40.793919,-73.972323,1836963
2023Q3,311,86 St (1),Manhattan,40.788644,-73.976218,921158
2023Q3,312,79 St (1),Manhattan,40.783934,-73.979917,837910
2023Q3,313,"72 St (1,2,3)",Manhattan,40.778453,-73.98197,2115932
2023Q3,314,66 St-Lincoln Center (1),Manhattan,40.77344,-73.982209,1070361
2023Q3,316,50 St (1),Manhattan,40.761728,-73.983849,1408684
2023Q3,318,"34 St-Penn Station (1,2,3)",Manhattan,40.750373,-73.991057,3786794
2023Q3,319,28 St (1),Manhattan,40.747215,-73.993365,713288
2023Q3,32,"36 St (D,N,R)",Brooklyn,40.655144,-74.003549,819660
2023Q3,320,23 St (1),Manhattan,40.744081,-73.995657,749776
2023Q3,321,18 St (1),Manhattan,40.74104,-73.997871,415832
2023Q3,323,Christopher St-Sheridan Sq (1),Manhattan,40.733422,-74.002906,661872
2023Q3,324,Houston St (1),Manhattan,40.728251,-74.005367,660913
2023Q3,325,Canal St (1),Manhattan,40.722854,-74.006277,279412
2023Q3,326,Franklin St (1),Manhattan,40.719318,-74.006886,321063
2023Q3,327,"Chambers St (1,2,3)",Manhattan,40.715478,-74.009266,878659
2023Q3,328,WTC Cortlandt (1),Manhattan,40.711835,-74.012188,809159
2023Q3,329,Rector St (1),Manhattan,40.707513,-74.013783,408039
2023Q3,33,45 St (R),Brooklyn,40.648939,-74.010006,443344
2023Q3,333,"Wall St (2,3)",Manhattan,40.706821,-74.0091,958772
2023Q3,334,"Clark St (2,3)",Brooklyn,40.697466,-73.993086,414510
2023Q3,336,"Hoyt St (2,3)",Brooklyn,40.690545,-73.985065,418747
2023Q3,337,"Nevins St (2,3,4,5)",Brooklyn,40.688246,-73.980492,518942
2023Q3,339,"Bergen St (2,3)",Brooklyn,40.680829,-73.975098,234643
2023Q3,34,53 St (R),Brooklyn,40.645069,-74.014034,479071
2023Q3,340,"Grand Army Plaza (2,3)",Brooklyn,40.675235,-73.971046,389912
2023Q3,341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,40.671987,-73.964375,261714
2023Q3,343,Nostrand Av (3),Brooklyn,40.669847,-73.950466,197370
2023Q3,344,Kingston Av (3),Brooklyn,40.669399,-73.942161,236874
2023Q3,345,"Crown Hts-Utica Av (3,4)",Brooklyn,40.668897,-73.932942,1245020
2023Q3,346,Sutter Av-Rutland Rd (3),Brooklyn,40.664717,-73.92261,307026
2023Q3,347,Saratoga Av (3),Brooklyn,40.661453,-73.916327,225805
2023Q3,348,Rockaway Av (3),Brooklyn,40.662549,-73.908946,198343
2023Q3,349,Junius St (3),Brooklyn,40.663515,-73.902447,115563
2023Q3,35,"59 St (N,R)",Brooklyn,40.641362,-74.017881,666993
2023Q3,350,Pennsylvania Av (3),Brooklyn,40.664635,-73.894895,206306
2023Q3,351,Van Siclen Av (3),Brooklyn,40.665449,-73.889395,118320
2023Q3,352,New Lots Av (3),Brooklyn,40.666235,-73.884079,276906
2023Q3,353,"President St-Medgar Evers College (2,5)",Brooklyn,40.667883,-73.950683,172961
2023Q3,354,"Sterling St (2,5)",Brooklyn,40.662742,-73.95085,297280
2023Q3,355,"Winthrop St (2,5)",Brooklyn,40.656652,-73.9502,392253
2023Q3,356,"Church Av (2,5)",Brooklyn,40.650843,-73.949575,468551
2023Q3,357,"Beverly Rd (2,5)",Brooklyn,40.645098,-73.948959,229961
2023Q3,358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,40.639967,-73.948411,346787
2023Q3,359,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,40.632836,-73.947642,910910
2023Q3,36,Bay Ridge Av (R),Brooklyn,40.634967,-74.023377,413343
2023Q3,360,Pelham Bay Park (6),Bronx,40.852462,-73.828121,307373
2023Q3,361,Buhre Av (6),Bronx,40.84681,-73.832569,174171
2023Q3,362,Middletown Rd (6),Bronx,40.843863,-73.836322,102103
2023Q3,363,Westchester Sq-E Tremont Av (6),Bronx,40.839892,-73.842952,148685
2023Q3,364,Zerega Av (6),Bronx,40.836488,-73.847036,121375
2023Q3,365,Castle Hill Av (6),Bronx,40.834255,-73.851222,225137
2023Q3,366,Parkchester (6),Bronx,40.833226,-73.860816,820465
2023Q3,367,St Lawrence Av (6),Bronx,40.831509,-73.867618,190634
2023Q3,368,Morrison Av-Soundview (6),Bronx,40.829521,-73.874516,281792
2023Q3,369,Elder Av (6),Bronx,40.828584,-73.879159,262439
2023Q3,37,77 St (R),Brooklyn,40.629742,-74.02551,284279
2023Q3,370,Whitlock Av (6),Bronx,40.826525,-73.886283,88712
2023Q3,371,Hunts Point Av (6),Bronx,40.820948,-73.890549,504508
2023Q3,372,Longwood Av (6),Bronx,40.816104,-73.896435,160222
2023Q3,373,E 149 St (6),Bronx,40.812118,-73.904098,221588
2023Q3,374,E 143 St-St Mary's St (6),Bronx,40.808719,-73.907657,55570
2023Q3,375,Cypress Av (6),Bronx,40.805368,-73.914042,118618
2023Q3,376,Brook Av (6),Bronx,40.807566,-73.91924,252102
2023Q3,377,3 Av-138 St (6),Bronx,40.810476,-73.926138,407999
2023Q3,378,Woodlawn (4),Bronx,40.886037,-73.878751,315014
2023Q3,379,Mosholu Pkwy (4),Bronx,40.87975,-73.884655,434537
2023Q3,38,86 St (R),Brooklyn,40.622687,-74.028398,612980
2023Q3,380,Bedford Park Blvd-Lehman College (4),Bronx,40.873412,-73.890064,276789
2023Q3,381,Kingsbridge Rd (4),Bronx,40.86776,-73.897174,483930
2023Q3,382,Fordham Rd (4),Bronx,40.862803,-73.901034,569110
2023Q3,383,183 St (4),Bronx,40.858407,-73.903879,278225
2023Q3,384,Burnside Av (4),Bronx,40.853453,-73.907684,440489
2023Q3,385,176 St (4),Bronx,40.84848,-73.911794,240175
2023Q3,386,Mt Eden Av (4),Bronx,40.844434,-73.914685,233766
2023Q3,387,170 St (4),Bronx,40.840075,-73.917791,351233
2023Q3,388,167 St (4),Bronx,40.835537,-73.9214,445903
2023Q3,39,Bay Ridge-95 St (R),Brooklyn,40.616622,-74.030876,287557
2023Q3,391,"138 St-Grand Concourse (4,5)",Bronx,40.813224,-73.929849,188360
2023Q3,392,"125 St (4,5,6)",Manhattan,40.804138,-73.937594,1235287
2023Q3,393,116 St (6),Manhattan,40.798629,-73.941617,635443
2023Q3,394,110 St (6),Manhattan,40.79502,-73.94425,489414
2023Q3,395,103 St (6),Manhattan,40.7906,-73.947478,617427
2023Q3,396,96 St (6),Manhattan,40.785672,-73.95107,896428
2023Q3,397,"86 St (4,5,6)",Manhattan,40.779492,-73.955589,2522757
2023Q3,398,77 St (6),Manhattan,40.77362,-73.959874,1474460
2023Q3,399,68 St-Hunter College (6),Manhattan,40.768141,-73.96387,1207270
2023Q3,4,"Broadway (N,W)",Queens,40.76182,-73.925508,649005
2023Q3,403,33 St (6),Manhattan,40.746081,-73.982076,1393491
2023Q3,404,28 St (6),Manhattan,40.74307,-73.984264,1077107
2023Q3,405,23 St (6),Manhattan,40.739864,-73.986599,1250757
2023Q3,407,Astor Pl (6),Manhattan,40.730054,-73.99107,866935
2023Q3,409,Spring St (6),Manhattan,40.722301,-73.997141,726710
2023Q3,41,"7 Av (B,Q)",Brooklyn,40.67705,-73.972367,511101
2023Q3,413,"Wall St (4,5)",Manhattan,40.707557,-74.011862,847073
2023Q3,414,"Bowling Green (4,5)",Manhattan,40.704817,-74.014065,1259808
2023Q3,416,Wakefield-241 St (2),Bronx,40.903125,-73.85062,209144
2023Q3,417,"Nereid Av (2,5)",Bronx,40.898379,-73.854376,138733
2023Q3,418,"233 St (2,5)",Bronx,40.893193,-73.857473,204955
2023Q3,419,"225 St (2,5)",Bronx,40.888022,-73.860341,144489
2023Q3,42,"Prospect Park (B,Q,S)",Brooklyn,40.661614,-73.962246,543938
2023Q3,420,"219 St (2,5)",Bronx,40.883895,-73.862633,116967
2023Q3,421,"Gun Hill Rd (2,5)",Bronx,40.87785,-73.866256,282731
2023Q3,422,"Burke Av (2,5)",Bronx,40.871356,-73.867164,127519
2023Q3,423,"Allerton Av (2,5)",Bronx,40.865462,-73.867352,205338
2023Q3,424,"Pelham Pkwy (2,5)",Bronx,40.857192,-73.867615,428572
2023Q3,425,"Bronx Park East (2,5)",Bronx,40.848828,-73.868457,108063
2023Q3,426,"E 180 St (2,5)",Bronx,40.841894,-73.873488,431529
2023Q3,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,40.840295,-73.880049,246807
2023Q3,428,"174 St (2,5)",Bronx,40.837288,-73.887734,254054
2023Q3,429,"Freeman St (2,5)",Bronx,40.829993,-73.891865,187393
2023Q3,43,Parkside Av (Q),Brooklyn,40.655292,-73.961495,339731
2023Q3,430,"Simpson St (2,5)",Bronx,40.824073,-73.893064,316480
2023Q3,431,"Intervale Av (2,5)",Bronx,40.822181,-73.896736,136207
2023Q3,432,"Prospect Av (2,5)",Bronx,40.819585,-73.90177,294325
2023Q3,433,"Jackson Av (2,5)",Bronx,40.81649,-73.907807,211888
2023Q3,434,"3 Av-149 St (2,5)",Bronx,40.816109,-73.917757,783455
2023Q3,436,Harlem-148 St (3),Manhattan,40.82388,-73.93647,166169
2023Q3,437,145 St (3),Manhattan,40.820421,-73.936245,142188
2023Q3,438,"135 St (2,3)",Manhattan,40.814229,-73.94077,512656
2023Q3,439,"125 St (2,3)",Manhattan,40.807754,-73.945495,634023
2023Q3,44,"Church Av (B,Q)",Brooklyn,40.650527,-73.962982,775535
2023Q3,440,"116 St (2,3)",Manhattan,40.802098,-73.949625,473135
2023Q3,441,"Central Park North (110 St) (2,3)",Manhattan,40.799075,-73.951822,376520
2023Q3,442,Eastchester-Dyre Av (5),Bronx,40.8883,-73.830834,185589
2023Q3,443,Baychester Av (5),Bronx,40.878663,-73.838591,125706
2023Q3,444,Gun Hill Rd (5),Bronx,40.869526,-73.846384,226960
2023Q3,445,Pelham Pkwy (5),Bronx,40.858985,-73.855359,136523
2023Q3,446,Morris Park (5),Bronx,40.854364,-73.860495,126106
2023Q3,447,Flushing-Main St (7),Queens,40.7596,-73.83003,3567811
