transit_timestamp,station_complex_id,station_complex,borough,Georeference,ridership,transfers
2024-01-01,434,"3 Av-149 St (2,5)",Bronx,POINT (-73.917755 40.81611),4418,222
2024-01-01,436,Harlem-148 St (3),Manhattan,POINT (-73.93647 40.82388),811,2
2024-01-01,437,145 St (3),Manhattan,POINT (-73.93625 40.82042),628,11
2024-01-01,438,"135 St (2,3)",Manhattan,POINT (-73.94077 40.814228),2811,21
2024-01-01,439,"125 St (2,3)",Manhattan,POINT (-73.945496 40.807755),3689,124
2024-01-01,44,"Church Av (B,Q)",Brooklyn,POINT (-73.96298 40.650528),3647,266
2024-01-01,440,"116 St (2,3)",Manhattan,POINT (-73.94962 40.802097),2796,26
2024-01-01,441,"Central Park North (110 St) (2,3)",Manhattan,POINT (-73.95182 40.799076),2032,35
2024-01-01,442,Eastchester-Dyre Av (5),Bronx,POINT (-73.83083 40.8883),683,23
2024-01-01,443,Baychester Av (5),Bronx,POINT (-73.83859 40.878662),534,3
2024-01-01,444,Gun Hill Rd (5),Bronx,POINT (-73.84638 40.869526),922,72
2024-01-01,445,Pelham Pkwy (5),Bronx,POINT (-73.85536 40.858986),415,18
2024-01-01,446,Morris Park (5),Bronx,POINT (-73.8605 40.854362),506,0
2024-01-01,447,Flushing-Main St (7),Queens,POINT (-73.83003 40.7596),22636,3689
2024-01-01,448,Mets-Willets Point (7),Queens,POINT (-73.84563 40.754623),947,13
2024-01-01,449,111 St (7),Queens,POINT (-73.85533 40.75173),2105,19
2024-01-01,45,Beverley Rd (Q),Brooklyn,POINT (-73.96449 40.64403),1390,3
2024-01-01,450,103 St-Corona Plaza (7),Queens,POINT (-73.8627 40.749866),8982,280
2024-01-01,451,Junction Blvd (7),Queens,POINT (-73.86953 40.749146),8463,98
2024-01-01,452,90 St-Elmhurst Av (7),Queens,POINT (-73.87661 40.74841),6589,13
2024-01-01,453,82 St-Jackson Hts (7),Queens,POINT (-73.8837 40.747658),2385,61
2024-01-01,455,69 St (7),Queens,POINT (-73.8964 40.746326),2089,72
2024-01-01,456,61 St-Woodside (7),Queens,POINT (-73.902985 40.74563),5324,195
2024-01-01,457,52 St (7),Queens,POINT (-73.91255 40.74415),1807,3
2024-01-01,458,46 St-Bliss St (7),Queens,POINT (-73.918434 40.743134),3630,53
2024-01-01,459,40 St-Lowery St (7),Queens,POINT (-73.92402 40.743782),2521,11
2024-01-01,46,Cortelyou Rd (Q),Brooklyn,POINT (-73.96389 40.640926),1896,4
2024-01-01,460,33 St-Rawson St (7),Queens,POINT (-73.931 40.744587),778,10
2024-01-01,461,"Queensboro Plaza (7,N,W)",Queens,POINT (-73.9402 40.750584),5125,676
2024-01-01,463,Hunters Point Av (7),Queens,POINT (-73.94891 40.742214),538,17
2024-01-01,464,Vernon Blvd-Jackson Av (7),Queens,POINT (-73.95358 40.742626),5063,37
2024-01-01,47,"Newkirk Plaza (B,Q)",Brooklyn,POINT (-73.96279 40.635082),2526,78
2024-01-01,471,34 St-Hudson Yards (7),Manhattan,POINT (-74.00191 40.755882),13381,81
2024-01-01,475,96 St (Q),Manhattan,POINT (-73.94715 40.784317),4648,162
2024-01-01,476,86 St (Q),Manhattan,POINT (-73.95179 40.77789),6371,86
2024-01-01,477,72 St (Q),Manhattan,POINT (-73.95843 40.7688),6426,60
2024-01-01,48,Avenue H (Q),Brooklyn,POINT (-73.96164 40.62927),748,4
2024-01-01,49,Avenue J (Q),Brooklyn,POINT (-73.9608 40.62504),1537,128
2024-01-01,5,"36 Av (N,W)",Queens,POINT (-73.92957 40.756805),1676,19
2024-01-01,50,Avenue M (Q),Brooklyn,POINT (-73.9594 40.61762),1528,53
2024-01-01,501,St George (SIR),Staten Island,POINT (-74.07365 40.64375),1920,471
2024-01-01,502,Tompkinsville (SIR),Staten Island,POINT (-74.07484 40.636948),182,10
2024-01-01,51,"Kings Hwy (B,Q)",Brooklyn,POINT (-73.95773 40.60867),4509,488
2024-01-01,52,Avenue U (Q),Brooklyn,POINT (-73.95593 40.5993),2103,204
2024-01-01,53,Neck Rd (Q),Brooklyn,POINT (-73.95516 40.595245),1252,6
2024-01-01,54,"Sheepshead Bay (B,Q)",Brooklyn,POINT (-73.954155 40.586895),2879,172
2024-01-01,55,"Brighton Beach (B,Q)",Brooklyn,POINT (-73.96137 40.57762),3571,59
2024-01-01,56,Ocean Pkwy (Q),Brooklyn,POINT (-73.9685 40.576313),946,11
2024-01-01,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,POINT (-73.97594 40.576126),1467,11
2024-01-01,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,POINT (-73.98123 40.577423),8190,390
2024-01-01,59,9 Av (D),Brooklyn,POINT (-73.99432 40.646294),2078,80
2024-01-01,6,"39 Av-Dutch Kills (N,W)",Queens,POINT (-73.932755 40.75288),1171,3
2024-01-01,60,Fort Hamilton Pkwy (D),Brooklyn,POINT (-73.9943 40.640915),1182,2
2024-01-01,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99621 40.738228),15038,3420
2024-01-01,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-73.99679 40.737827),23,4
2024-01-01,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,POINT (-74.0002 40.737827),54,6
2024-01-01,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.734673),8,3
2024-01-01,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.98995 40.735737),27282,426
2024-01-01,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,POINT (-73.99057 40.735737),21,0
2024-01-01,603,"149 St-Grand Concourse (2,4,5)",Bronx,POINT (-73.92735 40.818375),2410,79
2024-01-01,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827904),37,0
2024-01-01,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.92565 40.827995),5202,208
2024-01-01,604,"161 St-Yankee Stadium (B,D,4)",Bronx,POINT (-73.925835 40.827995),8,1
2024-01-01,605,"168 St (A,C,1)",Manhattan,POINT (-73.93956 40.840717),5106,38
2024-01-01,605,"168 St (A,C,1)",Manhattan,POINT (-73.94013 40.840557),6,0
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.746555),3,1
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747025),82,1
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94383 40.747845),5347,139
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747025),5,0
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.94527 40.747845),42,1
2024-01-01,606,"Court Sq (E,G,M,7)",Queens,POINT (-73.946 40.747845),20,0
2024-01-01,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98782 40.749718),42537,265
2024-01-01,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,POINT (-73.98795 40.749565),11,0
2024-01-01,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.988304 40.67085),3451,115
2024-01-01,608,"4 Av (F,G)/9 St (R)",Brooklyn,POINT (-73.98978 40.670273),87,0
2024-01-01,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.753822),6,0
2024-01-01,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.981964 40.754223),18893,124
2024-01-01,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,POINT (-73.984566 40.754223),65,0
2024-01-01,61,50 St (D),Brooklyn,POINT (-73.99479 40.63626),1126,29
2024-01-01,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,POINT (-73.976845 40.751778),41721,256
2024-01-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.986755 40.75731),83177,241
2024-01-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75529),10,0
2024-01-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.987495 40.75731),1158,6
2024-01-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,POINT (-73.98974 40.75731),19,0
2024-01-01,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.969055 40.757553),13709,186
2024-01-01,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,POINT (-73.97192 40.757107),13,0
2024-01-01,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967255 40.76266),15139,1873
2024-01-01,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,POINT (-73.967964 40.762527),15,2
2024-01-01,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981735 40.768295),29649,301
2024-01-01,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,POINT (-73.981926 40.768246),1,0
2024-01-01,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.624844),190,0
2024-01-01,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.99635 40.626472),1309,33
2024-01-01,615,New Utrecht Av (N)/62 St (D),Brooklyn,POINT (-73.996895 40.626472),8,1
2024-01-01,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,POINT (-73.891335 40.746643),214,8
2024-01-01,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,POINT (-73.891335 40.74685),20973,1246
2024-01-01,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,POINT (-73.891396 40.74685),1,0
2024-01-01,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97689 40.68446),12344,227
2024-01-01,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97767 40.68436),356,9
2024-01-01,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,POINT (-73.97881 40.683666),9,0
2024-01-01,618,"14 St (A,C,E)/8 Av (L)",Manhattan,POINT (-74.00169 40.740894),19658,146
2024-01-01,618,"14 St (A,C,E)/8 Av (L)",Manhattan,POINT (-74.00258 40.739777),32,1
2024-01-01,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,POINT (-73.99466 40.725914),13156,47
2024-01-01,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,POINT (-73.9962 40.725296),19,0
2024-01-01,62,55 St (D),Brooklyn,POINT (-73.995476 40.631435),633,16
2024-01-01,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99 40.69322),492,14
2024-01-01,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99 40.6941),4672,106
2024-01-01,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99015 40.692406),31,4
2024-01-01,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.99015 40.6941),32,3
2024-01-01,620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,POINT (-73.991776 40.6941),2,0
2024-01-01,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,POINT (-73.90532 40.678333),2314,189
2024-01-01,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,POINT (-74.0034 40.71324),10702,38
2024-01-01,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,POINT (-74.00413 40.713066),54,0
2024-01-01,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-73.99989 40.718094),4,0
2024-01-01,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-73.99989 40.71953),20332,108
2024-01-01,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-74.00019 40.718803),1,0
2024-01-01,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-74.00019 40.71953),62,0
2024-01-01,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,POINT (-74.00178 40.71953),30,0
2024-01-01,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00858 40.71411),14530,120
2024-01-01,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00881 40.71305),10,0
2024-01-01,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.00978 40.71258),21,0
2024-01-01,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,POINT (-74.01103 40.710667),16,0
2024-01-01,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.987434 40.718315),13,0
2024-01-01,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.987434 40.718613),11496,127
2024-01-01,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,POINT (-73.98811 40.718613),71,3
2024-01-01,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,POINT (-73.95813 40.67068),4226,24
2024-01-01,627,"Franklin Av (C,S)",Brooklyn,POINT (-73.95685 40.68138),2086,32
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.709415),5,1
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.710197),71,0
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.71037),259,1
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00657 40.710373),25818,61
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00758 40.710373),61,0
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00769 40.710197),24,0
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00769 40.71037),19,0
2024-01-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,POINT (-74.00951 40.71037),1,0
2024-01-01,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,POINT (-73.95027 40.71406),7536,49
2024-01-01,629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,POINT (-73.951416 40.71279),36,2
2024-01-01,630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,POINT (-73.91158 40.699814),7320,359
2024-01-01,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,POINT (-74.01299 40.703087),12783,548
2024-01-01,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,POINT (-74.013664 40.70207),53,7
2024-01-01,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,POINT (-73.98594 40.692337),7316,334
2024-01-01,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,POINT (-73.98734 40.692337),585,59
2024-01-01,64,71 St (D),Brooklyn,POINT (-73.99886 40.61959),1607,2
2024-01-01,65,79 St (D),Brooklyn,POINT (-74.00061 40.613503),1994,16
2024-01-01,66,18 Av (D),Brooklyn,POINT (-74.00174 40.607952),2013,99
2024-01-01,67,20 Av (D),Brooklyn,POINT (-73.99817 40.604557),1591,26
2024-01-01,68,Bay Pkwy (D),Brooklyn,POINT (-73.99373 40.601875),2393,180
2024-01-01,69,25 Av (D),Brooklyn,POINT (-73.98683 40.597706),1218,57
2024-01-01,70,Bay 50 St (D),Brooklyn,POINT (-73.983765 40.58884),674,3
2024-01-01,71,8 Av (N),Brooklyn,POINT (-74.01172 40.635063),4699,77
2024-01-01,72,Fort Hamilton Pkwy (N),Brooklyn,POINT (-74.00535 40.631386),2192,31
2024-01-01,74,18 Av (N),Brooklyn,POINT (-73.99042 40.62067),1624,63
2024-01-01,75,20 Av (N),Brooklyn,POINT (-73.98502 40.61741),1235,2
2024-01-01,76,Bay Pkwy (N),Brooklyn,POINT (-73.98185 40.611816),2010,51
2024-01-01,77,Kings Hwy (N),Brooklyn,POINT (-73.980354 40.603924),1683,53
2024-01-01,78,Avenue U (N),Brooklyn,POINT (-73.97913 40.597473),1168,115
2024-01-01,79,86 St (N),Brooklyn,POINT (-73.97823 40.59272),740,43
2024-01-01,8,"5 Av/59 St (N,R,W)",Manhattan,POINT (-73.97335 40.764812),8344,95
2024-01-01,80,"121 St (J,Z)",Queens,POINT (-73.82829 40.700493),600,50
2024-01-01,81,111 St (J),Queens,POINT (-73.83634 40.69742),534,21
2024-01-01,82,"104 St (J,Z)",Queens,POINT (-73.84433 40.69518),748,2
2024-01-01,83,"Woodhaven Blvd (J,Z)",Queens,POINT (-73.85158 40.69388),480,27
2024-01-01,84,85 St-Forest Pkwy (J),Queens,POINT (-73.86001 40.692436),1169,14
2024-01-01,85,"75 St-Elderts Ln (J,Z)",Queens,POINT (-73.86714 40.691322),371,0
2024-01-01,86,Cypress Hills (J),Brooklyn,POINT (-73.87255 40.68994),363,7
2024-01-01,87,"Crescent St (J,Z)",Brooklyn,POINT (-73.87379 40.683193),892,9
2024-01-01,88,"Norwood Av (J,Z)",Brooklyn,POINT (-73.880035 40.68141),501,2
2024-01-01,89,Cleveland St (J),Brooklyn,POINT (-73.884636 40.679947),555,1
2024-01-01,9,"57 St-7 Av (N,Q,R,W)",Manhattan,POINT (-73.98066 40.764664),13943,190
2024-01-01,90,"Van Siclen Av (J,Z)",Brooklyn,POINT (-73.891685 40.678024),622,0
2024-01-01,91,Alabama Av (J),Brooklyn,POINT (-73.89865 40.67699),480,82
2024-01-01,93,"Chauncey St (J,Z)",Brooklyn,POINT (-73.91045 40.68289),805,1
2024-01-01,94,Halsey St (J),Brooklyn,POINT (-73.91656 40.68637),1671,24
2024-01-01,95,"Gates Av (J,Z)",Brooklyn,POINT (-73.92227 40.68963),1926,28
2024-01-01,96,Kosciuszko St (J),Brooklyn,POINT (-73.92882 40.69334),2003,50
2024-01-01,97,"Myrtle Av (M,J,Z)",Brooklyn,POINT (-73.93565 40.69721),3773,79
2024-01-01,98,"Flushing Av (M,J)",Brooklyn,POINT (-73.941124 40.70026),1959,54
2024-01-01,99,"Lorimer St (M,J)",Brooklyn,POINT (-73.94741 40.70387),1163,11
2024-01-01,TRAM1,RI Tramway (Manhattan),Manhattan,POINT (-73.96416 40.761337),6308,1763
2024-01-01,TRAM2,RI Tramway (Roosevelt),Manhattan,POINT (-73.95412 40.75734),5416,944
2024-01-02,1,"Astoria-Ditmars Blvd (N,W)",Queens,POINT (-73.91203 40.775036),10137,483
2024-01-02,10,"49 St (N,R,W)",Manhattan,POINT (-73.98414 40.7599),18545,67
2024-01-02,100,"Hewes St (M,J)",Brooklyn,POINT (-73.95343 40.70687),1633,2
2024-01-02,101,"Marcy Av (M,J,Z)",Brooklyn,POINT (-73.957756 40.70836),8387,252
2024-01-02,103,"Bowery (J,Z)",Manhattan,POINT (-73.99391 40.72028),2156,12
2024-01-02,107,"Broad St (J,Z)",Manhattan,POINT (-74.011055 40.706474),4102,61
2024-01-02,108,Middle Village-Metropolitan Av (M),Queens,POINT (-73.8896 40.711395),2618,685
2024-01-02,109,Fresh Pond Rd (M),Queens,POINT (-73.895874 40.706184),3609,141
2024-01-02,110,Forest Av (M),Queens,POINT (-73.903076 40.704422),2749,114
2024-01-02,111,Seneca Av (M),Queens,POINT (-73.90774 40.702763),1669,20
2024-01-02,113,Knickerbocker Av (M),Brooklyn,POINT (-73.91971 40.698666),2454,17
2024-01-02,114,Central Av (M),Brooklyn,POINT (-73.9274 40.697857),2266,24
2024-01-02,118,3 Av (L),Manhattan,POINT (-73.98612 40.73285),3913,166
2024-01-02,119,1 Av (L),Manhattan,POINT (-73.98163 40.730953),14390,326
2024-01-02,120,Bedford Av (L),Brooklyn,POINT (-73.95687 40.717304),19947,174
2024-01-02,122,Graham Av (L),Brooklyn,POINT (-73.94405 40.714565),5460,154
2024-01-02,123,Grand St (L),Brooklyn,POINT (-73.94067 40.711926),3789,558
2024-01-02,124,Montrose Av (L),Brooklyn,POINT (-73.93985 40.70774),4134,12
2024-01-02,125,Morgan Av (L),Brooklyn,POINT (-73.93314 40.706154),4526,12
2024-01-02,126,Jefferson St (L),Brooklyn,POINT (-73.92291 40.706608),4907,87
2024-01-02,127,DeKalb Av (L),Brooklyn,POINT (-73.91843 40.70381),7478,236
2024-01-02,129,Halsey St (L),Queens,POINT (-73.90408 40.695602),3729,85
2024-01-02,13,"28 St (R,W)",Manhattan,POINT (-73.98869 40.745495),7400,15
2024-01-02,130,Wilson Av (L),Brooklyn,POINT (-73.904045 40.688763),2440,8
2024-01-02,131,Bushwick Av-Aberdeen St (L),Brooklyn,POINT (-73.90525 40.68283),1593,2
2024-01-02,133,Atlantic Av (L),Brooklyn,POINT (-73.9031 40.675346),1061,26
2024-01-02,134,Sutter Av (L),Brooklyn,POINT (-73.90198 40.66937),1290,41
2024-01-02,135,Livonia Av (L),Brooklyn,POINT (-73.90057 40.66404),1692,315
2024-01-02,136,New Lots Av (L),Brooklyn,POINT (-73.89923 40.658733),2042,186
2024-01-02,137,East 105 St (L),Brooklyn,POINT (-73.89948 40.650574),1854,19
2024-01-02,138,Canarsie-Rockaway Pkwy (L),Brooklyn,POINT (-73.90185 40.646652),1829,96
2024-01-02,14,"23 St (R,W)",Manhattan,POINT (-73.98934 40.741302),11706,268
2024-01-02,141,Park Pl (S),Brooklyn,POINT (-73.95763 40.67477),974,6
2024-01-02,143,Inwood-207 St (A),Manhattan,POINT (-73.9199 40.868073),5037,333
2024-01-02,144,Dyckman St (A),Manhattan,POINT (-73.92727 40.86549),3753,17
2024-01-02,145,190 St (A),Manhattan,POINT (-73.93418 40.85902),2698,14
2024-01-02,146,181 St (A),Manhattan,POINT (-73.937965 40.851696),5565,46
2024-01-02,147,175 St (A),Manhattan,POINT (-73.939705 40.84739),6351,72
2024-01-02,149,163 St-Amsterdam Av (C),Manhattan,POINT (-73.939896 40.836014),2395,15
2024-01-02,150,155 St (C),Manhattan,POINT (-73.94151 40.830517),1442,18
2024-01-02,151,"145 St (A,C,B,D)",Manhattan,POINT (-73.944214 40.824783),12252,174
2024-01-02,152,"135 St (C,B)",Manhattan,POINT (-73.94765 40.817894),2942,54
2024-01-02,153,"125 St (A,C,B,D)",Manhattan,POINT (-73.95235 40.811108),14843,643
2024-01-02,154,"116 St (C,B)",Manhattan,POINT (-73.95488 40.805084),3967,32
2024-01-02,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,POINT (-73.95816 40.800602),4334,67
2024-01-02,156,"103 St (C,B)",Manhattan,POINT (-73.96146 40.796093),2555,11
2024-01-02,157,"96 St (C,B)",Manhattan,POINT (-73.9647 40.79164),6232,928
2024-01-02,158,"86 St (C,B)",Manhattan,POINT (-73.96892 40.78587),6567,428
2024-01-02,159,"81 St-Museum of Natural History (C,B)",Manhattan,POINT (-73.972145 40.781433),10792,496
2024-01-02,16,"8 St-NYU (R,W)",Manhattan,POINT (-73.99263 40.730328),8133,50
2024-01-02,160,"72 St (C,B)",Manhattan,POINT (-73.97641 40.775593),6703,179
2024-01-02,162,"50 St (C,E)",Manhattan,POINT (-73.985985 40.762455),14961,100
2024-01-02,164,"34 St-Penn Station (A,C,E)",Manhattan,POINT (-73.99339 40.75229),54078,309
2024-01-02,165,"23 St (C,E)",Manhattan,POINT (-73.99804 40.745907),12143,248
2024-01-02,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,POINT (-74.000496 40.732338),22868,122
2024-01-02,168,"Spring St (C,E)",Manhattan,POINT (-74.00374 40.726227),9216,10
2024-01-02,169,"Canal St (A,C,E)",Manhattan,POINT (-74.005226 40.720825),11444,28
2024-01-02,17,"Prince St (R,W)",Manhattan,POINT (-73.9977 40.72433),8568,11
2024-01-02,173,"High St (A,C)",Brooklyn,POINT (-73.99053 40.699337),7577,48
2024-01-02,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,POINT (-73.985 40.688484),8022,95
2024-01-02,176,Lafayette Av (C),Brooklyn,POINT (-73.973946 40.68611),3277,32
2024-01-02,177,Clinton-Washington Avs (C),Brooklyn,POINT (-73.965836 40.68326),4053,28
2024-01-02,179,"Nostrand Av (A,C)",Brooklyn,POINT (-73.950424 40.68044),9907,483
2024-01-02,180,Kingston-Throop Avs (C),Brooklyn,POINT (-73.94086 40.67992),3598,78
2024-01-02,181,"Utica Av (A,C)",Brooklyn,POINT (-73.93073 40.679363),7741,570
2024-01-02,182,Ralph Av (C),Brooklyn,POINT (-73.920784 40.67882),3026,101
2024-01-02,183,Rockaway Av (C),Brooklyn,POINT (-73.91195 40.67834),3077,26
2024-01-02,185,Liberty Av (C),Brooklyn,POINT (-73.896545 40.67454),1507,92
2024-01-02,186,Van Siclen Av (C),Brooklyn,POINT (-73.89036 40.67271),1546,4
2024-01-02,187,Shepherd Av (C),Brooklyn,POINT (-73.88075 40.67413),1589,1
2024-01-02,188,"Euclid Av (A,C)",Brooklyn,POINT (-73.87211 40.675377),6195,464
2024-01-02,189,Grant Av (A),Brooklyn,POINT (-73.86505 40.677044),3524,42
2024-01-02,190,80 St (A),Queens,POINT (-73.85899 40.67937),2648,9
2024-01-02,191,88 St (A),Queens,POINT (-73.85147 40.679844),1846,6
2024-01-02,192,Rockaway Blvd (A),Queens,POINT (-73.84386 40.680428),4580,778
2024-01-02,193,104 St (A),Queens,POINT (-73.837685 40.68171),1160,7
2024-01-02,194,111 St (A),Queens,POINT (-73.83216 40.68433),1473,145
2024-01-02,195,Ozone Park-Lefferts Blvd (A),Queens,POINT (-73.8258 40.68595),4120,594
2024-01-02,196,Aqueduct Racetrack (A),Queens,POINT (-73.83406 40.668236),416,4
2024-01-02,197,Aqueduct-N Conduit Av (A),Queens,POINT (-73.83406 40.668236),537,2
2024-01-02,198,Howard Beach-JFK Airport (A),Queens,POINT (-73.8303 40.660477),1969,22
2024-01-02,199,"Broad Channel (A,S)",Queens,POINT (-73.815926 40.608383),191,3
2024-01-02,2,"Astoria Blvd (N,W)",Queens,POINT (-73.91785 40.77026),6760,408
2024-01-02,20,"City Hall (R,W)",Manhattan,POINT (-74.00698 40.713284),3636,15
2024-01-02,200,"Beach 90 St (A,S)",Queens,POINT (-73.813644 40.588036),355,5
