station_complex_id,station_complex,borough,Year,ridership,net_exits
R306,"135 St (2,3)",M,2019,4304656,1441157
R306,"135 St (2,3)",M,2020,1820109,914100
R306,"135 St (2,3)",M,2021,1342344,616289
R306,"135 St (2,3)",M,2022,1275481,663149
R308,145 St (3),M,2018,647277,40224
R308,145 St (3),M,2019,987144,73318
R308,145 St (3),M,2020,447424,61433
R308,145 St (3),M,2021,472904,79134
R308,145 St (3),M,2022,464608,104788
R309,Harlem-148 St (3),M,2018,1266321,1245695
R309,Harlem-148 St (3),M,2019,1145702,1121929
R309,Harlem-148 St (3),M,2020,482889,514617
R309,Harlem-148 St (3),M,2021,488872,600567
R309,Harlem-148 St (3),M,2022,482467,758898
R310,"3 Av-149 St (2,5)",BX,2018,5781421,2495835
R310,"3 Av-149 St (2,5)",BX,2019,6014519,2681539
R310,"3 Av-149 St (2,5)",BX,2020,3001116,1778510
R310,"3 Av-149 St (2,5)",BX,2021,3022854,2627696
R310,"3 Av-149 St (2,5)",BX,2022,2716613,2815635
R312,"Jackson Av (2,5)",BX,2018,1599967,318644
R312,"Jackson Av (2,5)",BX,2019,1587881,318119
R312,"Jackson Av (2,5)",BX,2020,716014,199372
R312,"Jackson Av (2,5)",BX,2021,732619,193389
R312,"Jackson Av (2,5)",BX,2022,750913,270200
R314,"Prospect Av (2,5)",BX,2018,2144639,663220
R314,"Prospect Av (2,5)",BX,2019,2151665,790129
R314,"Prospect Av (2,5)",BX,2020,1000656,458842
R314,"Prospect Av (2,5)",BX,2021,1015688,487325
R314,"Prospect Av (2,5)",BX,2022,1011731,589244
R316,"Intervale Av (2,5)",BX,2018,950321,941580
R316,"Intervale Av (2,5)",BX,2019,973279,1041380
R316,"Intervale Av (2,5)",BX,2020,463729,562803
R316,"Intervale Av (2,5)",BX,2021,498131,699787
R316,"Intervale Av (2,5)",BX,2022,482123,806255
R318,"Simpson St (2,5)",BX,2018,2600802,830890
R318,"Simpson St (2,5)",BX,2019,2274394,838613
